"","district","state","year","ins.units","farmers","loanee","nonloanee","area.ins","farmers.premium","state.premium","goi.premium","gross.premium","sum.insured","male.pt","female.pt","othergen.pt","sc.pt","st.pt","obc.pt","gen.pt","marginal.pt","small.pt","othertype.pt","jan.rf","jan.ptdef","feb.rf","feb.ptdef","mar.rf","mar.ptdef","apr.rf","apr.ptdef","may.rf","may.ptdef","jun.rf","jun.ptdef","jul.rf","jul.ptdef","aug.rf","aug.ptdef","sep.rf","sep.ptdef","oct.rf","oct.ptdef","nov.rf","nov.ptdef","dec.rf","dec.ptdef","area","prod","yield","area_max97","icr2017_area","icr2017_prod","icr2017_yield","jan.normal","feb.normal","mar.normal","apr.normal","may.normal","jun.normal","jul.normal","aug.normal","sep.normal","oct.normal","nov.normal","dec.normal","annual.normal","f.it","jan.rfdev","feb.rfdev","mar.rfdev","apr.rfdev","may.rfdev","jun.rfdev","jul.rfdev","aug.rfdev","sep.rfdev","oct.rfdev","nov.rfdev","dec.rfdev","cdsp.jan.mintemp","cdsp.jan.maxtemp","cdsp.feb.mintemp","cdsp.feb.maxtemp","cdsp.mar.mintemp","cdsp.mar.maxtemp","cdsp.apr.mintemp","cdsp.apr.maxtemp","cdsp.may.mintemp","cdsp.may.maxtemp","cdsp.jun.mintemp","cdsp.jun.maxtemp","cdsp.jul.mintemp","cdsp.jul.maxtemp","cdsp.aug.mintemp","cdsp.aug.maxtemp","cdsp.sep.mintemp","cdsp.sep.maxtemp","cdsp.oct.mintemp","cdsp.oct.maxtemp","cdsp.nov.mintemp","cdsp.nov.maxtemp","cdsp.dec.mintemp","cdsp.dec.maxtemp"
"637","Sultanpur","Uttar Pradesh",2020,911,20417,20910,62,12.38,188.75,369.48,369.48,927.71,9437.7,0.9024,0.0974,2e-04,0.0319,4e-04,0.1957,0.772,0.2201,0.7513,0.0286,0.0201,0.86,0.0147,0.58,0.0556,12.56,0.0163,2.13,0.0543,1.83,0.3095,2.22,0.2758,-0.05,0.2339,-0.15,0.1767,-0.08,0.0014,-0.97,0.0106,4.58,0,-1,111.948,518032,95.59,580.437,269.47,870.97,28201,0.021,0.017,0.011,0.005,0.015,0.117,0.325,0.317,0.225,0.046,0.006,0.005,1.111,0.0459420343637511,-0.0428571428571429,-0.135294117647059,4.05454545454545,2.26,2.62,1.64529914529915,-0.151384615384615,-0.262145110410095,-0.214666666666667,-0.969565217391304,0.766666666666667,-1,9.4,20.2,11.2,25.1,16.8,29.3,21.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","Surguja","Chhattisgarh",2019,566,27797,27187,4548,41.55,225.47,386.7,386.7,998.87,11273.32,0.897,0.1009,0.0021,0.0257,0.6518,0.2686,0.0539,0.1923,0.5041,0.3036,0.0171,-0.24,0.0164,0.01,0.0031,-0.79,0.0011,-0.88,0.0015,-0.91,0.0759,-0.69,0.2077,-0.48,0.287,-0.17,0.2599,0.13,0.098,0.49,0,-1,0.006,-0.32,145.74,217738,17.88,493.481,161.21,213.44,11854,0.022,0.022,0.021,0.009,0.015,0.143,0.435,0.465,0.224,0.047,0.001,0.002,1.406,0.257738353700143,-0.222727272727273,-0.254545454545455,-0.852380952380952,-0.877777777777778,-0.9,-0.469230769230769,-0.522528735632184,-0.382795698924731,0.160267857142857,1.08510638297872,-1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.45,15.2,23.5,30.3,22.3,30.6,NA,NA,NA,NA
"639","Tehri Garhwal","Uttarakhand",2020,14,1849,721,1285,0.25,2.58,2.4,2.4,7.38,128.86,0.8699,0.1301,0,0.0484,0.008,0.152,0.7916,0.2124,0.7841,0.0035,0.2007,3.37,0.0291,-0.5,0.1494,1.92,0.0494,0.52,0.0365,-0.33,0.1275,-0.06,0.2696,-0.22,0.2834,-0.19,0.0264,-0.84,0,-1,0.0087,0.1,0.0113,-0.5,43.836,78640,26.77,157.754,64.96,86.22,12550,0.066,0.072,0.054,0.032,0.055,0.169,0.479,0.459,0.211,0.048,0.006,0.029,1.681,0.00384852216748769,2.04090909090909,-0.595833333333333,1.76666666666667,0.54375,-0.336363636363636,-0.245562130177515,-0.437160751565762,-0.382570806100218,-0.874881516587678,-1,0.45,-0.610344827586207,NA,NA,NA,NA,12.6,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","Tehri Garhwal","Uttarakhand",2018,13,4278,3966,535,3.81,28.9,1.33,1.33,31.56,1447.12,0.9402,0.0593,5e-04,0.1409,0.0615,0.1562,0.6414,0.1033,0.8585,0.0382,0.0158,-0.71,0.009,-0.83,0.0234,-0.58,0.032,0.01,0.0391,-0.3,0.1441,0.06,0.2168,-0.42,0.247,-0.33,0.141,-0.18,0.0065,-0.87,0.0231,1.24,9e-04,-0.97,48.767,74838,24.31,157.754,64.96,86.22,12550,0.066,0.072,0.054,0.032,0.055,0.169,0.479,0.459,0.211,0.048,0.006,0.029,1.681,0.0586514778325123,-0.760606060606061,-0.875,-0.566666666666667,0,-0.289090909090909,-0.147337278106509,-0.547390396659708,-0.461873638344227,-0.33175355450237,-0.864583333333333,2.85,-0.968965517241379,4.8,18,7.2,25.1,10.7,31.4,16.3,34.2,20.9,36.2,25.4,35.8,25.6,32.8,25.3,31.4,23.6,32.3,14.8,30.5,10.5,27,4.6,22.7
"641","Thane","Maharashtra",2020,26,16310,25554,3152,11.06,94.07,366.03,366.03,826.13,4703.66,0.9008,0.0976,0.0016,0.013,0.0424,0.7534,0.1912,0.0699,0.8156,0.1145,0,-1,0,-1,0,-1,0,-1,0,-1,0.3864,-0.16,0.7799,-0.17,1.3642,0.97,0.3719,0.1,0.1236,0.73,0,-1,0.0021,0.34,59.3022,109484.4,6.37,191.2,62.17,108.71,12420,0.001,0,0,0,0.009,0.597,0.936,0.544,0.427,0.094,0.009,0,2.617,0.177899308348078,-1,NA,NA,NA,-1,-0.352763819095477,-0.166773504273504,1.50772058823529,-0.12903981264637,0.314893617021276,-1,Inf,7.3,14.8333333333333,17.65,31.6833333333333,9.9,17.3166666666667,3.81666666666667,6.45,4.01666666666667,6.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","Thane","Maharashtra",2018,27,13598,13661,1225,11.17,86.15,5.39,5.39,96.93,4307.41,0.897,0.1008,0.0022,0.017,0.0624,0.6421,0.2785,0.0655,0.7755,0.159,0,-1,0,-1,0,-1,0,-1,0,-1,0.6879,0.5,1.3493,0.4,0.4129,-0.39,0.0908,-0.73,0.007,-0.92,0.0021,-0.77,NA,NA,58.631,142366,5.17,191.2,62.17,108.71,12420,0.001,0,0,0,0.009,0.597,0.936,0.544,0.427,0.094,0.009,0,2.617,0.179668650474505,-1,NA,NA,NA,-1,0.152261306532663,0.441559829059829,-0.240992647058824,-0.787353629976581,-0.925531914893617,-0.766666666666667,NA,14.66,30.13,16.56,32.225,18.255,31.71,17.985,29.575,14.685,21.555,14.03,18.405,13.5,16.18,13.385,16.17,12.875,17.985,16.285,26.49,14.68,25.795,8.835,16.48
"643","Thane","Maharashtra",2019,28,11903,14396,941,10.52,82.65,71.41,71.41,225.47,4132.46,0.8949,0.1038,0.0013,0.0152,0.0509,0.7462,0.1877,0.0749,0.7792,0.1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503,0.09,1.6563,0.76,0.8927,0.29,1.0328,2.06,0.1351,0.89,0.0269,1.51,0,-1,58.412,120746,4.72,191.2,62.17,108.71,12420,0.001,0,0,0,0.009,0.597,0.936,0.544,0.427,0.094,0.009,0,2.617,0.169213447000161,NA,NA,NA,NA,NA,-0.157453936348409,0.769551282051282,0.640992647058824,1.41873536299766,0.437234042553191,1.98888888888889,NA,13.22,29.8,16.015,32,19.065,35.39,17.175,29.285,21.335,34.8,21.52,31.02,15.685,19.93,17.89,22.97,19.825,25.775,17.165,24.11,17.56,27.89,16.555,26.685
"644","Thanjavur","Tamil Nadu",2019,636,7251,9455,6011,9.74,157.01,240.75,240.75,638.51,7513.82,0.7517,0.2483,0,0.0424,1e-04,0.4783,0.4792,0.0978,0.8001,0.1021,0,-1,0.003,-0.82,0,-1,0.0051,-0.83,0.0015,-0.97,0.0045,-0.88,0.0448,-0.24,0.0934,-0.09,0.2367,1.06,0.2066,0.15,0.1777,-0.29,0.1689,0.04,8.77,17802,30.15,532.326,223.77,789.78,39533,0.057,0.025,0.022,0.055,0.056,0.029,0.048,0.062,0.062,0.224,0.458,0.239,1.337,0.0435268355901149,-1,-0.88,-1,-0.907272727272727,-0.973214285714286,-0.844827586206897,-0.0666666666666667,0.506451612903226,2.81774193548387,-0.0776785714285714,-0.612008733624454,-0.293305439330544,19.09,29.385,21.71,31.755,23.215,33.975,25.165,35.26,23.375,32.16,25.585,35.08,23.205,31.395,23.99,32.18,23.595,31.69,23.14,30.465,22.45,30.07,17.94,23.79
"645","Thanjavur","Tamil Nadu",2020,681,17893,10301,49982,20.54,295.13,475.44,473.15,1243.72,14659.17,0.7353,0.2639,8e-04,0.0607,4e-04,0.5274,0.4115,0.0796,0.8922,0.0282,0.0189,-0.29,0,-0.99,2e-04,-0.99,0.0081,-0.73,0.0464,-0.11,0.0354,-0.03,0.1218,1.06,0.0672,-0.35,0.0914,-0.2,0.0824,-0.54,0.1509,-0.4,0.3486,1.14,8.492,15788,31.73,532.326,223.77,789.78,39533,0.057,0.025,0.022,0.055,0.056,0.029,0.048,0.062,0.062,0.224,0.458,0.239,1.337,0.0917906779282299,-0.668421052631579,-1,-0.990909090909091,-0.852727272727273,-0.171428571428572,0.220689655172414,1.5375,0.0838709677419356,0.474193548387097,-0.632142857142857,-0.670524017467249,0.458577405857741,20.1625,30.1,20.5125,31.3625,5.8375,9.125,3.15,4.75,3.3125,4.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","Thanjavur","Tamil Nadu",2018,649,9644,5841,5208,9.14,124.76,0,0,124.76,6699.73,0.7437,0.2553,0.001,0.0298,0.0012,0.5356,0.4334,0.0954,0.8052,0.0994,0.0219,-0.19,0,-1,0.0039,-0.77,0.016,-0.48,0.0395,-0.27,0.036,-0.1,0.0447,-0.31,0.0319,-0.69,0.0384,-0.66,0.1279,-0.3,0.3117,0.42,0.0319,-0.78,6.166,14026,31.96,532.326,223.77,789.78,39533,0.057,0.025,0.022,0.055,0.056,0.029,0.048,0.062,0.062,0.224,0.458,0.239,1.337,0.0408455110157751,-0.615789473684211,-1,-0.822727272727273,-0.709090909090909,-0.294642857142857,0.241379310344827,-0.06875,-0.485483870967742,-0.380645161290323,-0.429017857142857,-0.31943231441048,-0.86652719665272,16.8666666666667,25.5222222222222,17.6222222222222,27.1444444444444,19.5222222222222,28.6111111111111,21.6111111111111,29.9222222222222,21.7111111111111,29.6777777777778,21.4444444444444,29.2777777777778,23.8222222222222,32.6111111111111,23.3888888888889,32.3777777777778,23.1111111111111,32.2222222222222,22.2888888888889,30.3111111111111,21.5333333333333,28.9888888888889,20.8333333333333,29.0222222222222
"647","The Nilgiris","Tamil Nadu",2018,34,596,328,338,0.3,15.97,0,0,15.97,673.92,0.8288,0.1712,0,0.1186,0.0045,0.2027,0.6742,0.3754,0.6156,0.009,0.0021,-0.91,0.0293,0.12,0.0496,0.39,0.1166,0.41,0.2093,0.78,0.2114,0.25,0.2356,-0.1,0.2655,0.47,0.1644,0.11,0.2581,0.18,0.1453,-0.2,0.0124,-0.84,0.412,10150.51,27.46,6.487,1.2,0.99,17211,0.026,0.012,0.03,0.109,0.173,0.139,0.177,0.128,0.11,0.213,0.127,0.059,1.303,0.25,-0.919230769230769,1.44166666666667,0.653333333333333,0.0697247706422018,0.209826589595376,0.520863309352518,0.331073446327684,1.07421875,0.494545454545455,0.211737089201878,0.144094488188976,-0.789830508474576,16.8666666666667,25.5222222222222,17.6222222222222,27.1444444444444,19.5222222222222,28.6111111111111,21.6111111111111,29.9222222222222,21.7111111111111,29.6777777777778,21.4444444444444,29.2777777777778,23.8222222222222,32.6111111111111,23.3888888888889,32.3777777777778,23.1111111111111,32.2222222222222,22.2888888888889,30.3111111111111,21.5333333333333,28.9888888888889,20.8333333333333,29.0222222222222
"648","The Nilgiris","Tamil Nadu",2020,24,214,8,208,0.04,3.23,0.91,0.88,5.02,64.57,0.7917,0.2083,0,0.0139,0,0.2222,0.7639,0.0556,0.9398,0.0046,0.0203,-0.03,0.0019,-0.91,0.0158,-0.55,0.0346,-0.49,0.0696,-0.36,0.1595,-0.18,0.2569,-0.11,0.6195,1.81,0.3379,0.96,0.0892,-0.6,0.1881,0.04,0.0923,0.25,0.623,12908,37.15,6.487,1.2,0.99,17211,0.026,0.012,0.03,0.109,0.173,0.139,0.177,0.128,0.11,0.213,0.127,0.059,1.303,0.0333333333333333,-0.219230769230769,-0.841666666666667,-0.473333333333333,-0.682568807339449,-0.597687861271676,0.147482014388489,0.451412429378531,3.83984375,2.07181818181818,-0.581220657276995,0.481102362204724,0.564406779661017,20.1625,30.1,20.5125,31.3625,5.8375,9.125,3.15,4.75,3.3125,4.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","The Nilgiris","Tamil Nadu",2019,36,2299,1327,1146,1.01,98.48,9.74,9.74,117.96,1969.6,0.795,0.205,0,0.1367,0.0627,0.3004,0.5002,0.5079,0.4893,0.0028,1e-04,-0.99,0.0102,-0.51,0.0457,0.3,0.0835,0.23,0.084,-0.22,0.0802,-0.59,0.1601,-0.45,0.6663,2.02,0.3147,0.83,0.5207,1.34,0.1378,-0.24,0.1239,0.67,0.472,9910,34.38,6.487,1.2,0.99,17211,0.026,0.012,0.03,0.109,0.173,0.139,0.177,0.128,0.11,0.213,0.127,0.059,1.303,0.841666666666667,-0.996153846153846,-0.15,0.523333333333334,-0.23394495412844,-0.514450867052023,-0.423021582733813,-0.0954802259887006,4.20546875,1.86090909090909,1.44460093896714,0.0850393700787402,1.1,19.09,29.385,21.71,31.755,23.215,33.975,25.165,35.26,23.375,32.16,25.585,35.08,23.205,31.395,23.99,32.18,23.595,31.69,23.14,30.465,22.45,30.07,17.94,23.79
"650","Thiruvananthapuram","Kerala",2018,25,105,106,0,0.02,3.24,0,0,3.24,125.41,0.434,0.566,0,0.0094,0,0.4906,0.5,0.7075,0.2453,0.0472,0.0092,-0.53,0.0131,-0.38,0.0193,-0.46,0.079,-0.32,0.2677,0.24,0.3559,0.05,0.2375,0.04,0.3738,1.63,0.0565,-0.65,0.2079,-0.22,0.2077,0.08,0.0313,-0.5,0.02833,31.16,1.1,0.125,1.77,4.57,10206.57,0.022,0.019,0.045,0.12,0.225,0.377,0.279,0.157,0.17,0.28,0.182,0.067,1.943,0.0112994350282486,-0.581818181818182,-0.310526315789474,-0.571111111111111,-0.341666666666667,0.189777777777778,-0.0559681697612732,-0.148745519713262,1.38089171974522,-0.667647058823529,-0.2575,0.141208791208791,-0.532835820895522,22.075,32.7916666666667,23.0083333333333,34.05,24.85,34.975,25.875,35.2916666666667,25.025,33.825,24.6583333333333,31.3666666666667,24.025,31.05,23.9083333333333,30.95,24.3083333333333,33.1333333333333,24.1583333333333,32.4833333333333,24.025,32.6083333333333,23.45,32.7666666666667
"651","Tikamgarh","Madhya Pradesh",2019,32,9874,17662,11,19.81,73.26,157.87,157.87,389,3663.14,0.8988,0.1009,3e-04,0.1056,0.0166,0.6656,0.2122,0.1855,0.5807,0.2338,0,-1,0.0045,-0.63,0,-1,0.0025,0,0.012,0.48,0.0215,-0.77,0.339,0.09,0.4055,0.22,0.287,0.88,0.093,2.8,0,-1,0.0157,1.45,304.87,85370.33,6.98,304.87,372.55,487.62,18052,0.022,0.015,0.01,0.003,0.008,0.108,0.351,0.344,0.19,0.031,0.012,0.007,1.1,0.0531740705945511,-1,-0.7,-1,-0.166666666666667,0.5,-0.800925925925926,-0.0341880341880341,0.178779069767442,0.510526315789473,2,-1,1.24285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,29.3,19.6,29.9,NA,NA,NA,NA
"652","Tinsukia","Assam",2020,4,15634,510,15610,12.09,0.19,172.15,258.51,430.85,7180.94,0.6278,0.3718,4e-04,0.0164,0.1171,0.4927,0.3738,0.0349,0.9634,0.0017,0.0313,0.04,0.0211,-0.63,0.0259,-0.81,0.1032,-0.57,0.3205,0.22,0.6872,0.81,0.497,0.01,0.4011,0.14,0.3461,0.19,0.1797,0.5,0.0594,1.03,0,-1,1.785,1967,21.1,2.927,97.35,112.03,11409.9,0.026,0.063,0.116,0.368,0.319,0.467,0.514,0.442,0.343,0.144,0.029,0.015,2.846,0.124191063174114,0.203846153846154,-0.665079365079365,-0.776724137931035,-0.719565217391304,0.00470219435736677,0.47152034261242,-0.0330739299610895,-0.0925339366515837,0.00903790087463554,0.247916666666667,1.04827586206897,-1,11.5333333333333,23.4666666666667,8.45,17.2833333333333,17.5,30.0666666666667,19.45,30.8,22.25,30.5666666666667,8.16666666666667,10.7833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","Tinsukia","Assam",2019,4,16473,1059,16491,10.11,1.09,239.22,120.16,360.47,6007.93,0.6932,0.3063,5e-04,0.003,0.0175,0.094,0.8855,0.0859,0.9115,0.0026,0.0088,-0.71,0.0735,0.3,0.1027,-0.25,0.1005,-0.58,0.5204,0.98,0.3289,-0.13,0.6028,0.22,0.1206,-0.66,0.3055,0.05,0.0838,-0.3,0.0162,-0.45,2e-04,-0.99,1.388,1463,16.03,2.927,97.35,112.03,11409.9,0.026,0.063,0.116,0.368,0.319,0.467,0.514,0.442,0.343,0.144,0.029,0.015,2.846,0.103852080123267,-0.661538461538462,0.166666666666667,-0.114655172413793,-0.726902173913043,0.631347962382445,-0.295717344753747,0.172762645914397,-0.727149321266968,-0.10932944606414,-0.418055555555556,-0.441379310344828,-0.986666666666667,10.35,25.6333333333333,13.4166666666667,26.25,14,24.2833333333333,20.6,30.3333333333333,22.1666666666667,29.5333333333333,25.2333333333333,32.9833333333333,25.2666666666667,31.7333333333333,26.3166666666667,34.7666666666667,24.7833333333333,32.2333333333333,19.1833333333333,25.4,18.7166666666667,29.3166666666667,10.3166666666667,20.4166666666667
"654","Tinsukia","Assam",2018,4,3311,2677,643,2.17,25.97,14.41,14.41,54.79,1298.54,0.8916,0.1078,6e-04,0.0051,0.056,0.8801,0.0588,0.7446,0.2548,6e-04,0.0179,-0.33,0.0447,-0.23,0.1541,0.17,0.1849,-0.14,0.2393,-0.12,0.2846,-0.27,0.3338,-0.35,0.3055,-0.21,0.2527,-0.23,0.0688,-0.42,0.0431,0.72,0.0303,0.6,1.798,1126,20.79,2.927,97.35,112.03,11409.9,0.026,0.063,0.116,0.368,0.319,0.467,0.514,0.442,0.343,0.144,0.029,0.015,2.846,0.0222907036466359,-0.311538461538462,-0.29047619047619,0.328448275862069,-0.497554347826087,-0.249843260188088,-0.390578158458244,-0.350583657587549,-0.308823529411765,-0.263265306122449,-0.522222222222222,0.486206896551724,1.02,11.4166666666667,24.0166666666667,14.2,26.0166666666667,17.2833333333333,29.15,20.2,30.2333333333333,22.1166666666667,30.7833333333333,24.9166666666667,32.45,25.7,33.0833333333333,25.65,33.3833333333333,24.9166666666667,32.4833333333333,21.2166666666667,30.2833333333333,15.9666666666667,27.55,12.3833333333333,25.3166666666667
"655","Tiruchirappalli","Tamil Nadu",2019,254,4555,12155,177,4.06,134.53,100.52,100.52,335.57,3626.4,0.6891,0.3108,1e-04,0.0877,0.0047,0.3499,0.5577,0.2634,0.6914,0.0452,0,-1,0,-1,0,-1,0.0094,-0.66,0.0224,-0.6,0.0033,-0.89,0.0196,-0.57,0.0697,-0.06,0.1809,0.44,0.1515,-0.04,0.1033,-0.33,0.0749,-0.08,61.823,193560,37.33,407.169,168.58,552.74,45136,0.018,0.008,0.008,0.07,0.08,0.034,0.041,0.105,0.108,0.17,0.156,0.071,0.869,0.0240835211768893,-1,-1,-1,-0.865714285714286,-0.72,-0.902941176470588,-0.521951219512195,-0.336190476190476,0.675,-0.108823529411765,-0.337820512820513,0.0549295774647889,19.09,29.385,21.71,31.755,23.215,33.975,25.165,35.26,23.375,32.16,25.585,35.08,23.205,31.395,23.99,32.18,23.595,31.69,23.14,30.465,22.45,30.07,17.94,23.79
"656","Tiruchirappalli","Tamil Nadu",2018,235,3040,3143,53,2.7,89.39,45.42,45.42,180.23,2324.28,0.8351,0.1646,3e-04,0.1045,0.1045,0.1202,0.6708,0.2322,0.6524,0.1154,0.0065,-0.52,8e-04,-0.92,0.0099,-0.17,0.0092,-0.76,0.129,1.16,0.0094,-0.7,0.0707,0.33,0.0058,-0.92,0.0573,-0.58,0.0783,-0.55,0.124,-0.11,0.0058,-0.93,42.125,135999,36.6,407.169,168.58,552.74,45136,0.018,0.008,0.008,0.07,0.08,0.034,0.041,0.105,0.108,0.17,0.156,0.071,0.869,0.0160161347728082,-0.638888888888889,-0.9,0.2375,-0.868571428571429,0.6125,-0.723529411764706,0.724390243902439,-0.944761904761905,-0.469444444444444,-0.539411764705882,-0.205128205128205,-0.91830985915493,16.8666666666667,25.5222222222222,17.6222222222222,27.1444444444444,19.5222222222222,28.6111111111111,21.6111111111111,29.9222222222222,21.7111111111111,29.6777777777778,21.4444444444444,29.2777777777778,23.8222222222222,32.6111111111111,23.3888888888889,32.3777777777778,23.1111111111111,32.2222222222222,22.2888888888889,30.3111111111111,21.5333333333333,28.9888888888889,20.8333333333333,29.0222222222222
"657","Tiruchirappalli","Tamil Nadu",2020,141,408,353,470,0.39,8.53,16.89,13,38.42,301.94,0.8457,0.1543,0,0.0851,0.0024,0.3183,0.5942,0.1847,0.6549,0.1604,0.0068,-0.39,0,-1,0.001,-0.93,0.0402,0.47,0.0215,-0.61,0.0652,1.1,0.111,1.42,0.121,0.63,0.1556,0.24,0.0549,-0.65,0.0892,-0.42,0.1311,0.6,63.447,171534,34.24,407.169,168.58,552.74,45136,0.018,0.008,0.008,0.07,0.08,0.034,0.041,0.105,0.108,0.17,0.156,0.071,0.869,0.00231344168940562,-0.622222222222222,-1,-0.875,-0.425714285714286,-0.73125,0.917647058823529,1.70731707317073,0.152380952380952,0.440740740740741,-0.677058823529412,-0.428205128205128,0.846478873239437,20.1625,30.1,20.5125,31.3625,5.8375,9.125,3.15,4.75,3.3125,4.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","Tirunelveli","Tamil Nadu",2020,201,4823,707,12938,2.83,47.9,6.6,3.87,58.37,2138.57,0.829,0.1707,3e-04,0.1871,0.0023,0.432,0.3786,0.0449,0.9302,0.0249,0.014,-0.63,0.0069,-0.78,3e-04,-0.99,0.0289,-0.51,0.0368,0.1,0.0122,-0.44,0.0243,0.2,0.0813,4.18,0.0467,0.37,0.0702,-0.53,0.2716,0.24,0.1356,0.11,2.022,3470,32.34,346.871,118.7,413.41,41271,0.039,0.026,0.031,0.081,0.042,0.006,0.007,0.023,0.02,0.14,0.174,0.097,0.686,0.0238416175231677,-0.641025641025641,-0.734615384615385,-0.990322580645161,-0.64320987654321,-0.123809523809524,1.03333333333333,2.47142857142857,2.53478260869565,1.335,-0.498571428571429,0.560919540229885,0.397938144329897,20.1625,30.1,20.5125,31.3625,5.8375,9.125,3.15,4.75,3.3125,4.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","Tirunelveli","Tamil Nadu",2019,271,4445,2785,10631,3.19,80.74,12.58,12.58,105.9,2678.64,0.8476,0.1515,9e-04,0.1629,0.0025,0.3489,0.4857,0.0505,0.8763,0.0732,0.0049,-0.85,0.0181,-0.44,0.0149,-0.69,0.0453,-0.31,0.0214,-0.46,0.0382,0.2,0.0131,-0.62,0.1036,3.33,0.1141,1.96,0.2696,0.7,0.2396,0.14,0.1748,0.67,6.745,23041,41.54,346.871,118.7,413.41,41271,0.039,0.026,0.031,0.081,0.042,0.006,0.007,0.023,0.02,0.14,0.174,0.097,0.686,0.0268744734625105,-0.874358974358974,-0.303846153846154,-0.519354838709677,-0.440740740740741,-0.490476190476191,5.36666666666667,0.871428571428571,3.50434782608696,4.705,0.925714285714286,0.377011494252874,0.802061855670103,19.09,29.385,21.71,31.755,23.215,33.975,25.165,35.26,23.375,32.16,25.585,35.08,23.205,31.395,23.99,32.18,23.595,31.69,23.14,30.465,22.45,30.07,17.94,23.79
"660","Tirunelveli","Tamil Nadu",2018,276,2008,2063,602,2.36,53.67,8.52,8.52,70.71,2638.04,0.8705,0.1283,0.0012,0.1171,4e-04,0.3966,0.4859,0.1373,0.6938,0.1689,0.0051,-0.85,0.0207,-0.39,0.1053,1.19,0.0886,0.26,0.0539,0.13,0.0784,1.07,0.0527,0.33,0.1475,4.5,0.0659,0.72,0.2512,0.59,0.1976,-0.06,0.071,-0.29,7.196,31321,46.52,346.871,118.7,413.41,41271,0.039,0.026,0.031,0.081,0.042,0.006,0.007,0.023,0.02,0.14,0.174,0.097,0.686,0.0198820556023589,-0.869230769230769,-0.203846153846154,2.39677419354839,0.0938271604938271,0.283333333333333,12.0666666666667,6.52857142857143,5.41304347826087,2.295,0.794285714285714,0.135632183908046,-0.268041237113402,16.8666666666667,25.5222222222222,17.6222222222222,27.1444444444444,19.5222222222222,28.6111111111111,21.6111111111111,29.9222222222222,21.7111111111111,29.6777777777778,21.4444444444444,29.2777777777778,23.8222222222222,32.6111111111111,23.3888888888889,32.3777777777778,23.1111111111111,32.2222222222222,22.2888888888889,30.3111111111111,21.5333333333333,28.9888888888889,20.8333333333333,29.0222222222222
"661","Tiruvannamalai","Tamil Nadu",2019,938,16205,18353,1924,14.48,198.63,536.49,536.49,1271.61,9783.5,0.8952,0.1047,1e-04,0.0459,0.0041,0.3086,0.6414,0.0472,0.8418,0.111,1e-04,-0.99,7e-04,-0.93,0,-1,0.0158,-0.19,0.0285,-0.59,0.0679,0.1,0.1937,1.15,0.1584,0.18,0.2638,0.62,0.1833,0,0.0787,-0.57,0.081,-0.15,65.323,158061,40.49,636.185,291.91,1185.76,40717,0.02,0.009,0.011,0.029,0.086,0.057,0.082,0.109,0.136,0.176,0.173,0.086,0.974,0.0496043301017437,-0.995,-0.922222222222222,-1,-0.455172413793103,-0.668604651162791,0.191228070175439,1.36219512195122,0.453211009174312,0.939705882352941,0.0414772727272729,-0.545086705202312,-0.0581395348837208,19.09,29.385,21.71,31.755,23.215,33.975,25.165,35.26,23.375,32.16,25.585,35.08,23.205,31.395,23.99,32.18,23.595,31.69,23.14,30.465,22.45,30.07,17.94,23.79
"662","Tiruvannamalai","Tamil Nadu",2020,950,26091,7428,50366,18.71,247.54,1831.47,980.31,3059.32,12354.69,0.8733,0.1265,2e-04,0.0826,0.015,0.466,0.4364,0.032,0.9358,0.0322,0.0087,-0.28,0,-1,0,-1,0.0041,-0.79,0,-1,0.0739,0.2,0.1216,0.35,0.0506,-0.62,0.1563,-0.04,0.1341,-0.27,0.2922,0.61,0.2013,1.1,85.484,160756,38.1,636.185,291.91,1185.76,40717,0.02,0.009,0.011,0.029,0.086,0.057,0.082,0.109,0.136,0.176,0.173,0.086,0.974,0.0640950978041177,-0.565,-1,-1,-0.858620689655172,-1,0.296491228070176,0.482926829268293,-0.535779816513761,0.149264705882353,-0.238068181818182,0.689017341040463,1.3406976744186,20.1625,30.1,20.5125,31.3625,5.8375,9.125,3.15,4.75,3.3125,4.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
